,value,experiments
1215,2123487.0,
1216,2123663.0,
1217,2123580.0,
1218,2123583.0,
1219,2123745.0,
1220,2123797.0,
1221,2123566.0,
1222,2123540.0,
1223,2123625.0,
1224,2123600.0,
1225,2123599.0,
1226,2123545.0,
1227,2123543.0,
1228,2123525.0,
1229,2123742.0,
1230,2123551.0,
1231,2123616.0,
1232,2123541.0,
1233,2123595.0,
1234,2123606.0,
1235,2123486.0,
1236,2123554.0,
1237,2123574.0,
1238,2123666.0,
1239,2123609.0,
1240,2123633.0,
1241,2123673.0,
1242,2123577.0,
1243,2123779.0,
1244,2123764.0,
1245,2123691.0,
1246,2123543.0,
1247,2123636.0,
1248,2123734.0,
1249,2123703.0,
1250,2123504.0,
1251,2123625.0,
1252,2123484.0,
1253,2123590.0,
1254,2123684.0,
1255,2123557.0,
1256,2123642.0,
1257,2123580.0,
1258,2123701.0,
1259,2123636.0,
1260,2123578.0,
1261,2123728.0,
1262,2123642.0,
1263,2123563.0,
1264,2123529.0,
1265,2123647.0,
1266,2123768.0,
1267,2123552.0,
1268,2123481.0,
1269,2123572.0,
1270,2123579.0,
1271,2123721.0,
1272,2123724.0,
1273,2123654.0,
1274,2123524.0,
1275,2123498.0,
1276,2123560.0,
1277,2123590.0,
1278,2123713.0,
1279,2123607.0,
1280,2123563.0,
1281,2123641.0,
1282,2123527.0,
1283,2123513.0,
1284,2123617.0,
1285,2123693.0,
1286,2123731.0,
1287,2123512.0,
1288,2123514.0,
1289,2123809.0,
1290,2123741.0,
1291,2123711.0,
1292,2123578.0,
1293,2123781.0,
1294,2123700.0,
1295,2123555.0,
1296,2123690.0,
1297,2123498.0,
1298,2123532.0,
1299,2123531.0,
1300,2123594.0,
1301,2123717.0,
1302,2123565.0,
1303,2123581.0,
1304,2123625.0,
1305,2123591.0,
1306,2123662.0,
1307,2123525.0,
1308,2123505.0,
1309,2123719.0,
1310,2123601.0,
1311,2123715.0,
1312,2123580.0,
1313,2123779.0,
1314,2123762.0,
1315,2123514.0,
1316,2123759.0,
1317,2123741.0,
1318,2123664.0,
1319,2123593.0,
1320,2123572.0,
1321,2123750.0,
1322,2123559.0,
1323,2123618.0,
1324,2123764.0,
1325,2123468.0,
1326,2123675.0,
1327,2123760.0,
1328,2123485.0,
1329,2123580.0,
1330,2123680.0,
1331,2123585.0,
1332,2123684.0,
1333,2123518.0,
1334,2123575.0,
1335,2123644.0,
1336,2123577.0,
1337,2123568.0,
1338,2123662.0,
1339,2123534.0,
1340,2123575.0,
1341,2123764.0,
1342,2123573.0,
1343,2123685.0,
1344,2123571.0,
1345,2123671.0,
1346,2123570.0,
1347,2123618.0,
1348,2123603.0,
1349,2123707.0,
1350,2123549.0,
1351,2123699.0,
1352,2123539.0,
1353,2123540.0,
1354,2123713.0,
1355,2123550.0,
1356,2123687.0,
1357,2123612.0,
1358,2123482.0,
1359,2123736.0,
1360,2123576.0,
1361,2123568.0,
1362,2123652.0,
1363,2123699.0,
1364,2123484.0,
1365,2123558.0,
1366,2123704.0,
1367,2123546.0,
1368,2123538.0,
1369,2123628.0,
1370,2123678.0,
1371,2123656.0,
1372,2123553.0,
1373,2123727.0,
1374,2123598.0,
1375,2123583.0,
1376,2123731.0,
1377,2123512.0,
1378,2123680.0,
1379,2123510.0,
1380,2123620.0,
1381,2123704.0,
1382,2123559.0,
1383,2123698.0,
1384,2123593.0,
1385,2123659.0,
1386,2123533.0,
1387,2123572.0,
1388,2123572.0,
1389,2123723.0,
1390,2123542.0,
1391,2123602.0,
1392,2123491.0,
1393,2123804.0,
1394,2123558.0,
1395,2123782.0,
1396,2123572.0,
1397,2123538.0,
1398,2123550.0,
1399,2123527.0,
1400,2123720.0,
1401,2123426.0,
1402,2123676.0,
1403,2123531.0,
1404,2123715.0,
1405,2123635.0,
1406,2123562.0,
1407,2123518.0,
1408,2123533.0,
1409,2123700.0,
1410,2123570.0,
1411,2123587.0,
1412,2123428.0,
1413,2123678.0,
1414,2123511.0,
1415,2123618.0,
1416,2123654.0,
1417,2123562.0,
1418,2123700.0,
1419,2123521.0,
1420,2123478.0,
1421,2123744.0,
1422,2123518.0,
1423,2123621.0,
1424,2123739.0,
1425,2123543.0,
1426,2123506.0,
1427,2123591.0,
1428,2123550.0,
1429,2123539.0,
1430,2123588.0,
1431,2123653.0,
1432,2123576.0,
1433,2123608.0,
1434,2123652.0,
1435,2123664.0,
1436,2123565.0,
1437,2123511.0,
1438,2123601.0,
1439,2123572.0,
1440,2123645.0,
1441,2123600.0,
1442,2123558.0,
1443,2123705.0,
1444,2123581.0,
1445,2123507.0,
1446,2123670.0,
1447,2123525.0,
1448,2123646.0,
1449,2123524.0,
1450,2123768.0,
1451,2123579.0,
1452,2123447.0,
1453,2123541.0,
1454,2123537.0,
1455,2123487.0,
1456,2123748.0,
1457,2123624.0,
1458,2123615.0,
1459,2123569.0,
1460,2123534.0,
1461,2123524.0,
1462,2123690.0,
1463,2123582.0,
1464,2123710.0,
1465,2123702.0,
1466,2123517.0,
1467,2123709.0,
1468,2123594.0,
1469,2123705.0,
1470,2123698.0,
1471,2123534.0,
1472,2123758.0,
1473,2123513.0,
1474,2123514.0,
1475,2123717.0,
1476,2123518.0,
1477,2123729.0,
1478,2123462.0,
1479,2123647.0,
1480,2123604.0,
1481,2123517.0,
1482,2123536.0,
1483,2123546.0,
1484,2123472.0,
1485,2123536.0,
1486,2123654.0,
